#OG	member_id	member_annotation
194	ref|KYP97658.1|ref|KYP97658.1|	transcription elongation factor NusA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
194	ref|SNC58710.1|ref|SNC58710.1|	transcription termination/antitermination protein NusA [Sodalis endosymbiont of Henestaris halophilus]
194	ref|BAE73651.1|ref|BAE73651.1|	transcription pausing L factor [Sodalis glossinidius str. morsitans]
194	fig|1173031.7.peg.3524|fig|1173031.7.peg.3524|	unlabeled protein [Sodalis melophagi]
194	ref|WP_025423576.1|ref|WP_025423576.1|	transcription termination/antitermination protein NusA [Sodalis praecaptivus]
194	ref|AFP84887.1|ref|AFP84887.1|	transcription termination factor NusA [secondary endosymbiont of Ctenarytaina eucalypti]
194	ref|AFP85878.1|ref|AFP85878.1|	transcription termination factor NusA [secondary endosymbiont of Heteropsylla cubana]
197	ref|CUX96476.1|ref|CUX96476.1|	30S ribosomal protein S20 [Candidatus Doolittlea endobia]
197	ref|CUX96105.1|ref|CUX96105.1|	30S ribosomal protein S20 [Candidatus Gullanella endobia]
197	ref|ATW21903.1|ref|ATW21903.1|	30S ribosomal protein S20 [Candidatus Hamiltonella defensa]
197	ref|CUX97329.1|ref|CUX97329.1|	30S ribosomal protein S20 [Candidatus Hoaglandella endobia]
197	ref|WP_102134969.1|ref|WP_102134969.1|	30S ribosomal protein S20 [Candidatus Mikella endobia]
197	ref|AEI74744.1|ref|AEI74744.1|	30S ribosomal protein S20 [Candidatus Moranella endobia PCIT]
197	ref|AGJ61400.1|ref|AGJ61400.1|	30S ribosomal protein S20 [Candidatus Moranella endobia PCVAL]
197	ref|AHF73616.1|ref|AHF73616.1|	30S ribosomal protein S20 [Candidatus Sodalis pierantonius str. SOPE]
197	ref|BBI92004.1|ref|BBI92004.1|	30S ribosomal protein S20 [Serratia symbiotica]
197	ref|KYP97675.1|ref|KYP97675.1|	30S ribosomal protein S20 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
197	ref|SNC58570.1|ref|SNC58570.1|	30S ribosomal protein S20 [Sodalis endosymbiont of Henestaris halophilus]
197	ref|BAE73687.1|ref|BAE73687.1|	30S ribosomal protein S20 [Sodalis glossinidius str. morsitans]
197	fig|1173031.7.peg.3592|fig|1173031.7.peg.3592|	unlabeled protein [Sodalis melophagi]
197	ref|WP_011410275.1|ref|WP_011410275.1|	MULTISPECIES: 30S ribosomal protein S20 [Sodalis praecaptivus]
197	ref|AFP84928.1|ref|AFP84928.1|	ribosomal protein S20 [secondary endosymbiont of Ctenarytaina eucalypti]
197	ref|AFP85835.1|ref|AFP85835.1|	ribosomal protein S20 [secondary endosymbiont of Heteropsylla cubana]
198	ref|CUX96589.1|ref|CUX96589.1|	Thioredoxin-1 [Candidatus Doolittlea endobia]
198	ref|CUX96296.1|ref|CUX96296.1|	Thioredoxin-1 [Candidatus Gullanella endobia]
198	ref|ATW21675.1|ref|ATW21675.1|	thioredoxin [Candidatus Hamiltonella defensa]
198	ref|CUX97136.1|ref|CUX97136.1|	Thioredoxin-1 [Candidatus Hoaglandella endobia]
198	ref|WP_067569659.1|ref|WP_067569659.1|	thioredoxin TrxA [Candidatus Mikella endobia]
198	ref|AEI74706.1|ref|AEI74706.1|	thioredoxin [Candidatus Moranella endobia PCIT]
198	ref|AGJ61362.1|ref|AGJ61362.1|	Thioredoxin-1 [Candidatus Moranella endobia PCVAL]
198	ref|AHF73041.1|ref|AHF73041.1|	thioredoxin 1 [Candidatus Sodalis pierantonius str. SOPE]
198	ref|BBI92848.1|ref|BBI92848.1|	thioredoxin [Serratia symbiotica]
198	ref|KYP96706.1|ref|KYP96706.1|	thioredoxin [Sodalis-like endosymbiont of Proechinophthirus fluctus]
198	ref|SNC58826.1|ref|SNC58826.1|	Thioredoxin-1 [Sodalis endosymbiont of Henestaris halophilus]
198	ref|BAE75662.1|ref|BAE75662.1|	thioredoxin 1 [Sodalis glossinidius str. morsitans]
198	fig|1173031.7.peg.2397|fig|1173031.7.peg.2397|	unlabeled protein [Sodalis melophagi]
198	ref|WP_025420550.1|ref|WP_025420550.1|	MULTISPECIES: thioredoxin TrxA [Sodalis praecaptivus]
198	ref|AFP84470.1|ref|AFP84470.1|	thioredoxin [secondary endosymbiont of Ctenarytaina eucalypti]
198	ref|AFP85386.1|ref|AFP85386.1|	thioredoxin [secondary endosymbiont of Heteropsylla cubana]
199	ref|CUX96698.1|ref|CUX96698.1|	FeS cluster assembly protein SufB [Candidatus Doolittlea endobia]
199	ref|CUX95901.1|ref|CUX95901.1|	FeS cluster assembly protein SufB [Candidatus Gullanella endobia]
199	ref|ATW21645.1|ref|ATW21645.1|	Fe-S cluster assembly protein SufB [Candidatus Hamiltonella defensa]
199	ref|CUX97163.1|ref|CUX97163.1|	FeS cluster assembly protein SufB [Candidatus Hoaglandella endobia]
199	ref|WP_067569524.1|ref|WP_067569524.1|	Fe-S cluster assembly protein SufB [Candidatus Mikella endobia]
199	ref|AEI75002.1|ref|AEI75002.1|	FeS assembly protein SufB [Candidatus Moranella endobia PCIT]
199	ref|AGJ61250.1|ref|AGJ61250.1|	FeS cluster assembly protein sufB [Candidatus Moranella endobia PCVAL]
199	ref|AHF74157.1|ref|AHF74157.1|	Iron-sulfur cluster assembly protein SufB [Candidatus Sodalis pierantonius str. SOPE]
199	ref|BBI91882.1|ref|BBI91882.1|	component of SufBCD complex [Serratia symbiotica]
199	ref|KYP97479.1|ref|KYP97479.1|	cysteine desulfurase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
199	ref|SNC58806.1|ref|SNC58806.1|	FeS cluster assembly protein SufB [Sodalis endosymbiont of Henestaris halophilus]
199	ref|BAE74707.1|ref|BAE74707.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
199	fig|1173031.7.peg.3002|fig|1173031.7.peg.3002|	unlabeled protein [Sodalis melophagi]
199	ref|WP_025422238.1|ref|WP_025422238.1|	Fe-S cluster assembly protein SufB [Sodalis praecaptivus]
199	ref|AFP84700.1|ref|AFP84700.1|	FeS assembly protein SufB [secondary endosymbiont of Ctenarytaina eucalypti]
199	ref|AFP85523.1|ref|AFP85523.1|	FeS assembly protein SufB [secondary endosymbiont of Heteropsylla cubana]
201	ref|CUX96901.1|ref|CUX96901.1|	Ribosome-binding factor A [Candidatus Doolittlea endobia]
201	ref|CUX96113.1|ref|CUX96113.1|	Ribosome-binding factor A [Candidatus Gullanella endobia]
201	ref|ATW21873.1|ref|ATW21873.1|	ribosome-binding factor A [Candidatus Hamiltonella defensa]
201	ref|CUX97039.1|ref|CUX97039.1|	Ribosome-binding factor A [Candidatus Hoaglandella endobia]
201	ref|WP_067569644.1|ref|WP_067569644.1|	30S ribosome-binding factor RbfA [Candidatus Mikella endobia]
201	ref|AEI74941.1|ref|AEI74941.1|	ribosome-binding factor A [Candidatus Moranella endobia PCIT]
201	ref|AGJ61189.1|ref|AGJ61189.1|	Ribosome-binding factor A [Candidatus Moranella endobia PCVAL]
201	ref|AHF73554.1|ref|AHF73554.1|	ribosome-binding factor A [Candidatus Sodalis pierantonius str. SOPE]
201	ref|BBI92873.1|ref|BBI92873.1|	ribosome-binding factor A [Serratia symbiotica]
201	ref|KYP97660.1|ref|KYP97660.1|	ribosome-binding factor A [Sodalis-like endosymbiont of Proechinophthirus fluctus]
201	ref|SNC58712.1|ref|SNC58712.1|	Ribosome-binding factor A [Sodalis endosymbiont of Henestaris halophilus]
201	ref|BAE73653.1|ref|BAE73653.1|	ribosome-binding factor A [Sodalis glossinidius str. morsitans]
201	fig|1173031.7.peg.3526|fig|1173031.7.peg.3526|	unlabeled protein [Sodalis melophagi]
201	ref|WP_025423574.1|ref|WP_025423574.1|	30S ribosome-binding factor RbfA [Sodalis praecaptivus]
201	ref|AFP84889.1|ref|AFP84889.1|	ribosome-binding factor A [secondary endosymbiont of Ctenarytaina eucalypti]
201	ref|AFP85880.1|ref|AFP85880.1|	ribosome-binding factor A [secondary endosymbiont of Heteropsylla cubana]
202	ref|CUX96607.1|ref|CUX96607.1|	Peptidyl-tRNA hydrolase [Candidatus Doolittlea endobia]
202	ref|CUX95873.1|ref|CUX95873.1|	Peptidyl-tRNA hydrolase [Candidatus Gullanella endobia]
202	ref|ATW23187.1|ref|ATW23187.1|	aminoacyl-tRNA hydrolase [Candidatus Hamiltonella defensa]
202	ref|CUX97243.1|ref|CUX97243.1|	Peptidyl-tRNA hydrolase [Candidatus Hoaglandella endobia]
202	ref|WP_067569365.1|ref|WP_067569365.1|	aminoacyl-tRNA hydrolase [Candidatus Mikella endobia]
202	ref|AEI74896.1|ref|AEI74896.1|	peptidyl-tRNA hydrolase [Candidatus Moranella endobia PCIT]
202	ref|AGJ61143.1|ref|AGJ61143.1|	Peptidyl-tRNA hydrolase [Candidatus Moranella endobia PCVAL]
202	ref|AHF74208.1|ref|AHF74208.1|	peptidyl-tRNA hydrolase [Candidatus Sodalis pierantonius str. SOPE]
202	ref|BBI91409.1|ref|BBI91409.1|	peptidyl-tRNA hydrolase [Serratia symbiotica]
202	ref|KYP97454.1|ref|KYP97454.1|	peptidyl-tRNA hydrolase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
202	ref|SNC58789.1|ref|SNC58789.1|	Peptidyl-tRNA hydrolase [Sodalis endosymbiont of Henestaris halophilus]
202	ref|BAE75156.1|ref|BAE75156.1|	peptidyl-tRNA hydrolase [Sodalis glossinidius str. morsitans]
202	fig|1173031.7.peg.3100|fig|1173031.7.peg.3100|	unlabeled protein [Sodalis melophagi]
202	ref|WP_025422298.1|ref|WP_025422298.1|	aminoacyl-tRNA hydrolase [Sodalis praecaptivus]
202	ref|AFP84852.1|ref|AFP84852.1|	peptidyl-tRNA hydrolase [secondary endosymbiont of Ctenarytaina eucalypti]
202	ref|AFP85431.1|ref|AFP85431.1|	peptidyl-tRNA hydrolase [secondary endosymbiont of Heteropsylla cubana]
203	ref|CUX96821.1|ref|CUX96821.1|	50S ribosomal protein L29 [Candidatus Doolittlea endobia]
203	ref|CUX96198.1|ref|CUX96198.1|	50S ribosomal protein L29 [Candidatus Gullanella endobia]
203	ref|ATW23001.1|ref|ATW23001.1|	50S ribosomal protein L29 [Candidatus Hamiltonella defensa]
203	ref|CUX97094.1|ref|CUX97094.1|	50S ribosomal protein L29 [Candidatus Hoaglandella endobia]
203	ref|WP_067569129.1|ref|WP_067569129.1|	50S ribosomal protein L29 [Candidatus Mikella endobia]
203	ref|AEI75023.1|ref|AEI75023.1|	putative ribosomal protein L29 [Candidatus Moranella endobia PCIT]
203	ref|AGJ61271.1|ref|AGJ61271.1|	50S ribosomal protein L29 [Candidatus Moranella endobia PCVAL]
203	ref|AHF72865.1|ref|AHF72865.1|	LSU ribosomal protein L29p (L35e) [Candidatus Sodalis pierantonius str. SOPE]
203	ref|BBI91545.1|ref|BBI91545.1|	50S ribosomal protein L29 [Serratia symbiotica]
203	ref|KYP97629.1|ref|KYP97629.1|	50S ribosomal protein L29 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
203	ref|SNC58358.1|ref|SNC58358.1|	50S ribosomal protein L29 [Sodalis endosymbiont of Henestaris halophilus]
203	ref|BAE75545.1|ref|BAE75545.1|	50S ribosomal protein L29 [Sodalis glossinidius str. morsitans]
203	fig|1173031.7.peg.3927|fig|1173031.7.peg.3927|	unlabeled protein [Sodalis melophagi]
203	ref|WP_025243889.1|ref|WP_025243889.1|	MULTISPECIES: 50S ribosomal protein L29 [Sodalis praecaptivus]
203	ref|AFP84722.1|ref|AFP84722.1|	ribosomal protein L29 [secondary endosymbiont of Ctenarytaina eucalypti]
203	ref|AFP85600.1|ref|AFP85600.1|	ribosomal protein L29 [secondary endosymbiont of Heteropsylla cubana]
204	ref|CUX96699.1|ref|CUX96699.1|	putative ATP-dependent transporter SufC [Candidatus Doolittlea endobia]
204	ref|CUX95904.1|ref|CUX95904.1|	putative ATP-dependent transporter SufC [Candidatus Gullanella endobia]
204	ref|ATW21646.1|ref|ATW21646.1|	Fe-S cluster assembly ATPase SufC [Candidatus Hamiltonella defensa]
204	ref|CUX97164.1|ref|CUX97164.1|	putative ATP-dependent transporter SufC [Candidatus Hoaglandella endobia]
204	ref|WP_067569521.1|ref|WP_067569521.1|	Fe-S cluster assembly ATPase SufC [Candidatus Mikella endobia]
204	ref|AEI75003.1|ref|AEI75003.1|	FeS assembly ATPase SufC [Candidatus Moranella endobia PCIT]
204	ref|AGJ61251.1|ref|AGJ61251.1|	putative ATP-dependent transporter SufC [Candidatus Moranella endobia PCVAL]
204	ref|AHF74156.1|ref|AHF74156.1|	Iron-sulfur cluster assembly ATPase protein SufC [Candidatus Sodalis pierantonius str. SOPE]
204	ref|BBI91881.1|ref|BBI91881.1|	component of SufBCD complex ATP-binding component of ABC superfamily [Serratia symbiotica]
204	ref|KYP97480.1|ref|KYP97480.1|	cysteine desulfurase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
204	ref|SNC58805.1|ref|SNC58805.1|	putative ATP-dependent transporter SufC [Sodalis endosymbiont of Henestaris halophilus]
204	ref|BAE74708.1|ref|BAE74708.1|	putative ABC transporter ATP-binding component [Sodalis glossinidius str. morsitans]
204	fig|1173031.7.peg.3001|fig|1173031.7.peg.3001|	unlabeled protein [Sodalis melophagi]
204	ref|WP_025422237.1|ref|WP_025422237.1|	Fe-S cluster assembly ATPase SufC [Sodalis praecaptivus]
204	ref|AFP84699.1|ref|AFP84699.1|	FeS assembly ATPase SufC [secondary endosymbiont of Ctenarytaina eucalypti]
204	ref|AFP85522.1|ref|AFP85522.1|	FeS assembly ATPase SufC [secondary endosymbiont of Heteropsylla cubana]
205	ref|CUX96608.1|ref|CUX96608.1|	Ribosome-binding ATPase YchF [Candidatus Doolittlea endobia]
205	ref|CUX95871.1|ref|CUX95871.1|	Ribosome-binding ATPase YchF [Candidatus Gullanella endobia]
205	ref|ATW21878.1|ref|ATW21878.1|	redox-regulated ATPase YchF [Candidatus Hamiltonella defensa]
205	ref|CUX97244.1|ref|CUX97244.1|	Ribosome-binding ATPase YchF [Candidatus Hoaglandella endobia]
205	ref|WP_067569368.1|ref|WP_067569368.1|	redox-regulated ATPase YchF [Candidatus Mikella endobia]
205	ref|AEI74895.1|ref|AEI74895.1|	translation-associated GTPase, YchF family [Candidatus Moranella endobia PCIT]
205	ref|AGJ61142.1|ref|AGJ61142.1|	GTP-dependent nucleic acid-binding protein engD [Candidatus Moranella endobia PCVAL]
205	ref|AHF74209.1|ref|AHF74209.1|	GTP-binding and nucleic acid-binding protein YchF [Candidatus Sodalis pierantonius str. SOPE]
205	ref|BBI91408.1|ref|BBI91408.1|	ribosome-binding ATPase YchF [Serratia symbiotica]
205	ref|KYP97453.1|ref|KYP97453.1|	GTP-binding protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
205	ref|SNC58788.1|ref|SNC58788.1|	Ribosome-binding ATPase YchF [Sodalis endosymbiont of Henestaris halophilus]
205	ref|BAE75157.1|ref|BAE75157.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
205	fig|1173031.7.peg.3101|fig|1173031.7.peg.3101|	unlabeled protein [Sodalis melophagi]
205	ref|WP_025422299.1|ref|WP_025422299.1|	redox-regulated ATPase YchF [Sodalis praecaptivus]
205	ref|AFP84851.1|ref|AFP84851.1|	GTP-binding protein YchF [secondary endosymbiont of Ctenarytaina eucalypti]
205	ref|AFP85432.1|ref|AFP85432.1|	GTP-binding protein YchF [secondary endosymbiont of Heteropsylla cubana]
209	ref|CUX96583.1|ref|CUX96583.1|	Ribonuclease P protein component [Candidatus Doolittlea endobia]
209	ref|CUX96157.1|ref|CUX96157.1|	Ribonuclease P protein component [Candidatus Gullanella endobia]
209	ref|ATW23131.1|ref|ATW23131.1|	ribonuclease P protein component [Candidatus Hamiltonella defensa]
209	ref|CUX97119.1|ref|CUX97119.1|	Ribonuclease P protein component [Candidatus Hoaglandella endobia]
209	ref|WP_067569014.1|ref|WP_067569014.1|	ribonuclease P protein component [Candidatus Mikella endobia]
209	ref|AEI74682.1|ref|AEI74682.1|	ribonuclease P [Candidatus Moranella endobia PCIT]
209	ref|AGJ61338.1|ref|AGJ61338.1|	Ribonuclease P protein component [Candidatus Moranella endobia PCVAL]
209	ref|AHF75105.1|ref|AHF75105.1|	Ribonuclease P protein component [Candidatus Sodalis pierantonius str. SOPE]
209	ref|BBI91338.1|ref|BBI91338.1|	ribonuclease P protein component [Serratia symbiotica]
209	ref|KYP97241.1|ref|KYP97241.1|	ribonuclease P [Sodalis-like endosymbiont of Proechinophthirus fluctus]
209	ref|SNC59161.1|ref|SNC59161.1|	Ribonuclease P protein component [Sodalis endosymbiont of Henestaris halophilus]
209	ref|BAE75706.1|ref|BAE75706.1|	ribonuclease P protein [Sodalis glossinidius str. morsitans]
209	fig|1173031.7.peg.5091|fig|1173031.7.peg.5091|	unlabeled protein [Sodalis melophagi]
209	ref|WP_071881985.1|ref|WP_071881985.1|	MULTISPECIES: ribonuclease P protein component [Sodalis praecaptivus]
209	ref|AFP85053.1|ref|AFP85053.1|	ribonuclease P protein component [secondary endosymbiont of Ctenarytaina eucalypti]
209	ref|AFP85614.1|ref|AFP85614.1|	ribonuclease P protein component [secondary endosymbiont of Heteropsylla cubana]
210	ref|CUX96672.1|ref|CUX96672.1|	Protein translocase subunit SecE [Candidatus Doolittlea endobia]
210	ref|CUX95757.1|ref|CUX95757.1|	Protein translocase subunit SecE [Candidatus Gullanella endobia]
210	ref|ATW22170.1|ref|ATW22170.1|	preprotein translocase subunit SecE [Candidatus Hamiltonella defensa]
210	ref|CUX97371.1|ref|CUX97371.1|	Protein translocase subunit SecE [Candidatus Hoaglandella endobia]
210	ref|WP_082797661.1|ref|WP_082797661.1|	preprotein translocase subunit SecE [Candidatus Mikella endobia]
210	ref|AEI75059.1|ref|AEI75059.1|	preprotein translocase, SecE subunit [Candidatus Moranella endobia PCIT]
210	ref|AGJ61309.1|ref|AGJ61309.1|	Preprotein translocase subunit secE [Candidatus Moranella endobia PCVAL]
210	ref|AHF74825.1|ref|AHF74825.1|	preprotein translocase subunit SecE [Candidatus Sodalis pierantonius str. SOPE]
210	ref|BBI91354.1|ref|BBI91354.1|	protein translocase subunit SecE [Serratia symbiotica]
210	ref|KYP97161.1|ref|KYP97161.1|	preprotein translocase subunit SecE [Sodalis-like endosymbiont of Proechinophthirus fluctus]
210	ref|SNC58767.1|ref|SNC58767.1|	preprotein translocase subunit SecE [Sodalis endosymbiont of Henestaris halophilus]
210	ref|BAE73403.1|ref|BAE73403.1|	preprotein translocase SecE subunit [Sodalis glossinidius str. morsitans]
210	fig|1173031.7.peg.5162|fig|1173031.7.peg.5162|	unlabeled protein [Sodalis melophagi]
210	ref|WP_025246565.1|ref|WP_025246565.1|	MULTISPECIES: preprotein translocase subunit SecE [Sodalis praecaptivus]
210	ref|AFP84670.1|ref|AFP84670.1|	preprotein translocase, SecE subunit [secondary endosymbiont of Ctenarytaina eucalypti]
210	ref|AFP85632.1|ref|AFP85632.1|	preprotein translocase, SecE subunit [secondary endosymbiont of Heteropsylla cubana]
211	ref|CUX96839.1|ref|CUX96839.1|	Cardiolipin synthase [Candidatus Doolittlea endobia]
211	ref|CUX95951.1|ref|CUX95951.1|	Cardiolipin synthase [Candidatus Gullanella endobia]
211	ref|ATW23170.1|ref|ATW23170.1|	cardiolipin synthase [Candidatus Hamiltonella defensa]
211	ref|CUX96996.1|ref|CUX96996.1|	Cardiolipin synthase [Candidatus Hoaglandella endobia]
211	ref|WP_067569231.1|ref|WP_067569231.1|	cardiolipin synthase [Candidatus Mikella endobia]
211	ref|AEI74950.1|ref|AEI74950.1|	putative cardiolipin synthetase [Candidatus Moranella endobia PCIT]
211	ref|AGJ61198.1|ref|AGJ61198.1|	Cardiolipin synthase [Candidatus Moranella endobia PCVAL]
211	ref|AHF74044.1|ref|AHF74044.1|	cardiolipin synthetase [Candidatus Sodalis pierantonius str. SOPE]
211	ref|BBI91947.1|ref|BBI91947.1|	cardiolipin synthase A [Serratia symbiotica]
211	ref|KYP97521.1|ref|KYP97521.1|	cardiolipin synthetase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
211	ref|SNC58750.1|ref|SNC58750.1|	Cardiolipin synthase [Sodalis endosymbiont of Henestaris halophilus]
211	ref|BAE74653.1|ref|BAE74653.1|	cardiolipin synthase [Sodalis glossinidius str. morsitans]
211	fig|1173031.7.peg.1172|fig|1173031.7.peg.1172|	unlabeled protein [Sodalis melophagi]
211	ref|WP_025422020.1|ref|WP_025422020.1|	cardiolipin synthase [Sodalis praecaptivus]
211	ref|AFP84562.1|ref|AFP84562.1|	phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [secondary endosymbiont of Ctenarytaina eucalypti]
211	ref|AFP85530.1|ref|AFP85530.1|	phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [secondary endosymbiont of Heteropsylla cubana]
215	ref|CUX96639.1|ref|CUX96639.1|	Ribonuclease T [Candidatus Doolittlea endobia]
215	ref|CUX95916.1|ref|CUX95916.1|	Ribonuclease T [Candidatus Gullanella endobia]
215	ref|ATW22727.1|ref|ATW22727.1|	ribonuclease T [Candidatus Hamiltonella defensa]
215	ref|CUX97171.1|ref|CUX97171.1|	Ribonuclease T [Candidatus Hoaglandella endobia]
215	ref|WP_067568964.1|ref|WP_067568964.1|	ribonuclease T [Candidatus Mikella endobia]
215	ref|AEI74701.1|ref|AEI74701.1|	RNase T [Candidatus Moranella endobia PCIT]
215	ref|AGJ61357.1|ref|AGJ61357.1|	Ribonuclease T [Candidatus Moranella endobia PCVAL]
215	ref|AHF74145.1|ref|AHF74145.1|	ribonuclease T [Candidatus Sodalis pierantonius str. SOPE]
215	ref|BBI91870.1|ref|BBI91870.1|	ribonuclease T [Serratia symbiotica]
215	ref|KYP97489.1|ref|KYP97489.1|	ribonuclease T [Sodalis-like endosymbiont of Proechinophthirus fluctus]
215	ref|SNC58778.1|ref|SNC58778.1|	Ribonuclease T [Sodalis endosymbiont of Henestaris halophilus]
215	ref|BAE74716.1|ref|BAE74716.1|	ribonuclease T [Sodalis glossinidius str. morsitans]
215	fig|1173031.7.peg.2980|fig|1173031.7.peg.2980|	unlabeled protein [Sodalis melophagi]
215	ref|WP_025422224.1|ref|WP_025422224.1|	ribonuclease T [Sodalis praecaptivus]
215	ref|AFP84585.1|ref|AFP84585.1|	ribonuclease T [secondary endosymbiont of Ctenarytaina eucalypti]
215	ref|AFP85436.1|ref|AFP85436.1|	ribonuclease T [secondary endosymbiont of Heteropsylla cubana]
217	ref|CUX96697.1|ref|CUX96697.1|	Iron-binding protein IscA [Candidatus Doolittlea endobia]
217	ref|CUX95899.1|ref|CUX95899.1|	Iron-binding protein IscA [Candidatus Gullanella endobia]
217	ref|ATW21644.1|ref|ATW21644.1|	Fe-S cluster assembly scaffold SufA [Candidatus Hamiltonella defensa]
217	ref|CUX97162.1|ref|CUX97162.1|	Iron-binding protein IscA [Candidatus Hoaglandella endobia]
217	ref|WP_067569527.1|ref|WP_067569527.1|	Fe-S cluster assembly scaffold SufA [Candidatus Mikella endobia]
217	ref|AEI75001.1|ref|AEI75001.1|	putative FeS assembly scaffold SufA [Candidatus Moranella endobia PCIT]
217	ref|AGJ61249.1|ref|AGJ61249.1|	Protein sufA [Candidatus Moranella endobia PCVAL]
217	ref|AHF74158.1|ref|AHF74158.1|	Iron binding protein SufA for iron-sulfur cluster assembly [Candidatus Sodalis pierantonius str. SOPE]
217	ref|BBI91883.1|ref|BBI91883.1|	Fe-S cluster assembly protein [Serratia symbiotica]
217	ref|KYP97478.1|ref|KYP97478.1|	iron-sulfur cluster assembly scaffold protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
217	ref|SNC58807.1|ref|SNC58807.1|	Iron-binding protein IscA [Sodalis endosymbiont of Henestaris halophilus]
217	ref|BAE74706.1|ref|BAE74706.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
217	fig|1173031.7.peg.3003|fig|1173031.7.peg.3003|	unlabeled protein [Sodalis melophagi]
217	ref|WP_025422239.1|ref|WP_025422239.1|	Fe-S cluster assembly scaffold SufA [Sodalis praecaptivus]
217	ref|AFP84701.1|ref|AFP84701.1|	Iron-sulfur cluster assembly accessory protein [secondary endosymbiont of Ctenarytaina eucalypti]
217	ref|AFP85524.1|ref|AFP85524.1|	Iron-sulfur cluster assembly accessory protein [secondary endosymbiont of Heteropsylla cubana]
222	ref|CUX96548.1|ref|CUX96548.1|	Pyruvate dehydrogenase E1 component [Candidatus Doolittlea endobia]
222	ref|CUX96323.1|ref|CUX96323.1|	Pyruvate dehydrogenase E1 component [Candidatus Gullanella endobia]
222	ref|ATW23154.1|ref|ATW23154.1|	pyruvate dehydrogenase (acetyl-transferring), homodimeric type [Candidatus Hamiltonella defensa]
222	ref|CUX97282.1|ref|CUX97282.1|	Pyruvate dehydrogenase E1 component [Candidatus Hoaglandella endobia]
222	ref|WP_067569641.1|ref|WP_067569641.1|	pyruvate dehydrogenase (acetyl-transferring), homodimeric type [Candidatus Mikella endobia]
222	ref|AEI74844.1|ref|AEI74844.1|	putative pyruvate dehydrogenase subunit E1 [Candidatus Moranella endobia PCIT]
222	ref|AGJ61090.1|ref|AGJ61090.1|	Pyruvate dehydrogenase E1 component [Candidatus Moranella endobia PCVAL]
222	ref|AHF74309.1|ref|AHF74309.1|	pyruvate dehydrogenase subunit E1 [Candidatus Sodalis pierantonius str. SOPE]
222	ref|BBI92302.1|ref|BBI92302.1|	pyruvate dehydrogenase E1 component [Serratia symbiotica]
222	ref|KYP97112.1|ref|KYP97112.1|	pyruvate dehydrogenase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
222	ref|SNC58912.1|ref|SNC58912.1|	Pyruvate dehydrogenase E1 component [Sodalis endosymbiont of Henestaris halophilus]
222	ref|BAE73742.1|ref|BAE73742.1|	pyruvate dehydrogenase E1 component [Sodalis glossinidius str. morsitans]
222	fig|1173031.7.peg.5920|fig|1173031.7.peg.5920|	unlabeled protein [Sodalis melophagi]
222	ref|WP_025423455.1|ref|WP_025423455.1|	pyruvate dehydrogenase (acetyl-transferring), homodimeric type [Sodalis praecaptivus]
222	ref|AFP84956.1|ref|AFP84956.1|	pyruvate dehydrogenase E1 component, homodimeric type [secondary endosymbiont of Ctenarytaina eucalypti]
222	ref|AFP85557.1|ref|AFP85557.1|	pyruvate dehydrogenase E1 component, homodimeric type [secondary endosymbiont of Heteropsylla cubana]
225	ref|CUX96854.1|ref|CUX96854.1|	Putative Holliday junction resolvase [Candidatus Doolittlea endobia]
225	ref|CUX96180.1|ref|CUX96180.1|	Putative Holliday junction resolvase [Candidatus Gullanella endobia]
225	ref|ATW22082.1|ref|ATW22082.1|	Holliday junction DNA helicase RuvA [Candidatus Hamiltonella defensa]
225	ref|CUX96974.1|ref|CUX96974.1|	Putative Holliday junction resolvase [Candidatus Hoaglandella endobia]
225	ref|WP_067569420.1|ref|WP_067569420.1|	Holliday junction resolvase RuvX [Candidatus Mikella endobia]
225	ref|AEI74875.1|ref|AEI74875.1|	RNAse H-fold protein YqgF [Candidatus Moranella endobia PCIT]
225	ref|AGJ61121.1|ref|AGJ61121.1|	Putative Holliday junction resolvase [Candidatus Moranella endobia PCVAL]
225	ref|AHF74970.1|ref|AHF74970.1|	Holliday junction resolvase-like protein [Candidatus Sodalis pierantonius str. SOPE]
225	ref|BBI91291.1|ref|BBI91291.1|	pre-16S rRNA nuclease [Serratia symbiotica]
225	ref|KYP97122.1|ref|KYP97122.1|	Holliday junction resolvase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
225	ref|SNC58622.1|ref|SNC58622.1|	Putative Holliday junction resolvase [Sodalis endosymbiont of Henestaris halophilus]
