#OG	member_id	member_annotation
179	fig|634115.3.peg.246|fig|634115.3.peg.246|	unlabeled protein [Arsenophenous melophagi]
179	ref|BAB12790.1|ref|BAB12790.1|	DNA ligase (NAD+) [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
179	ref|AAO26801.1|ref|AAO26801.1|	DNA ligase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
179	ref|CUX96892.1|ref|CUX96892.1|	DNA ligase [Candidatus Doolittlea endobia]
179	ref|CUX96242.1|ref|CUX96242.1|	DNA ligase [Candidatus Gullanella endobia]
179	ref|ATW22210.1|ref|ATW22210.1|	DNA ligase (NAD(+)) LigA [Candidatus Hamiltonella defensa]
179	ref|CUX97356.1|ref|CUX97356.1|	DNA ligase [Candidatus Hoaglandella endobia]
179	ref|WP_102134972.1|ref|WP_102134972.1|	DNA ligase [Candidatus Mikella endobia]
179	ref|AEI74824.1|ref|AEI74824.1|	NAD-dependent DNA ligase LigA [Candidatus Moranella endobia PCIT]
179	ref|AGJ61481.1|ref|AGJ61481.1|	DNA ligase [Candidatus Moranella endobia PCVAL]
179	ref|AHF74460.1|ref|AHF74460.1|	NAD-dependent DNA ligase LigA [Candidatus Sodalis pierantonius str. SOPE]
179	ref|BBI92094.1|ref|BBI92094.1|	DNA ligase [Serratia symbiotica]
179	ref|KYP97795.1|ref|KYP97795.1|	NAD-dependent DNA ligase LigA, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
179	ref|SNC58420.1|ref|SNC58420.1|	DNA ligase [Sodalis endosymbiont of Henestaris halophilus]
179	ref|BAE74953.1|ref|BAE74953.1|	DNA ligase [Sodalis glossinidius str. morsitans]
179	fig|1173031.7.peg.2189|fig|1173031.7.peg.2189|	unlabeled protein [Sodalis melophagi]
179	ref|WP_025421446.1|ref|WP_025421446.1|	NAD-dependent DNA ligase LigA [Sodalis praecaptivus]
179	ref|AFP84900.1|ref|AFP84900.1|	DNA ligase, NAD-dependent [secondary endosymbiont of Ctenarytaina eucalypti]
179	ref|AFP85349.1|ref|AFP85349.1|	DNA ligase, NAD-dependent [secondary endosymbiont of Heteropsylla cubana]
180	fig|634115.4.peg.1029|fig|634115.4.peg.1029|	unlabeled protein [Arsenophenous melophagi]
180	fig|634115.3.peg.1029|fig|634115.3.peg.1029|	unlabeled protein [Arsenophenous melophagi]
180	ref|BAB12889.1|ref|BAB12889.1|	hemK protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
180	ref|AAO26895.1|ref|AAO26895.1|	HemK [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
180	ref|CUX96846.1|ref|CUX96846.1|	Release factor glutamine methyltransferase [Candidatus Doolittlea endobia]
180	ref|CUX95881.1|ref|CUX95881.1|	Release factor glutamine methyltransferase [Candidatus Gullanella endobia]
180	ref|ATW23214.1|ref|ATW23214.1|	protein-(glutamine-N5) methyltransferase, release factor-specific [Candidatus Hamiltonella defensa]
180	ref|CUX97239.1|ref|CUX97239.1|	Release factor glutamine methyltransferase [Candidatus Hoaglandella endobia]
180	ref|WP_067569357.1|ref|WP_067569357.1|	peptide chain release factor N(5)-glutamine methyltransferase [Candidatus Mikella endobia]
180	ref|AEI74899.1|ref|AEI74899.1|	protein-(glutamine-N5) methyltransferase, release factor-specific [Candidatus Moranella endobia PCIT]
180	ref|AGJ61146.1|ref|AGJ61146.1|	Protein methyltransferase hemK [Candidatus Moranella endobia PCVAL]
180	ref|AHF74201.1|ref|AHF74201.1|	Methylase of polypeptide chain release factors [Candidatus Sodalis pierantonius str. SOPE]
180	ref|BBI91417.1|ref|BBI91417.1|	release factor glutamine methyltransferase [Serratia symbiotica]
180	ref|KYP97459.1|ref|KYP97459.1|	SAM-dependent methyltransferase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
180	ref|SNC58795.1|ref|SNC58795.1|	Release factor glutamine methyltransferase [Sodalis endosymbiont of Henestaris halophilus]
180	ref|BAE75150.1|ref|BAE75150.1|	putative protoporphyrinogen oxidase [Sodalis glossinidius str. morsitans]
180	fig|1173031.7.peg.3091|fig|1173031.7.peg.3091|	unlabeled protein [Sodalis melophagi]
180	ref|WP_025422291.1|ref|WP_025422291.1|	peptide chain release factor N(5)-glutamine methyltransferase [Sodalis praecaptivus]
180	ref|AFP84656.1|ref|AFP84656.1|	protein-(glutamine-N5) methyltransferase, release factor-specific [secondary endosymbiont of Ctenarytaina eucalypti]
180	ref|AFP85891.1|ref|AFP85891.1|	protein-(glutamine-N5) methyltransferase, release factor-specific [secondary endosymbiont of Heteropsylla cubana]
182	fig|634115.4.peg.949|fig|634115.4.peg.949|	unlabeled protein [Arsenophenous melophagi]
182	fig|634115.3.peg.949|fig|634115.3.peg.949|	unlabeled protein [Arsenophenous melophagi]
182	ref|BAB13259.1|ref|BAB13259.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
182	ref|AAO27217.1|ref|AAO27217.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
182	ref|CUX96557.1|ref|CUX96557.1|	tRNA dimethylallyltransferase [Candidatus Doolittlea endobia]
182	ref|CUX96135.1|ref|CUX96135.1|	tRNA dimethylallyltransferase [Candidatus Gullanella endobia]
182	ref|ATW21999.1|ref|ATW21999.1|	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Candidatus Hamiltonella defensa]
182	ref|CUX97384.1|ref|CUX97384.1|	tRNA dimethylallyltransferase [Candidatus Hoaglandella endobia]
182	ref|WP_067569035.1|ref|WP_067569035.1|	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Candidatus Mikella endobia]
182	ref|AEI74751.1|ref|AEI74751.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Candidatus Moranella endobia PCIT]
182	ref|AGJ61408.1|ref|AGJ61408.1|	tRNA dimethylallyltransferase [Candidatus Moranella endobia PCVAL]
182	ref|AHF73510.1|ref|AHF73510.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Candidatus Sodalis pierantonius str. SOPE]
182	ref|BBI92224.1|ref|BBI92224.1|	tRNA dimethylallyltransferase [Serratia symbiotica]
182	ref|KYP97718.1|ref|KYP97718.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
182	ref|SNC58886.1|ref|SNC58886.1|	tRNA dimethylallyltransferase [Sodalis endosymbiont of Henestaris halophilus]
182	ref|BAE73611.1|ref|BAE73611.1|	tRNA delta(2)-isopentenylpyrophosphate transferase [Sodalis glossinidius str. morsitans]
182	fig|1173031.7.peg.3457|fig|1173031.7.peg.3457|	unlabeled protein [Sodalis melophagi]
182	ref|WP_025423619.1|ref|WP_025423619.1|	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Sodalis praecaptivus]
182	ref|AFP84872.1|ref|AFP84872.1|	tRNA isopentenyltransferase MiaA [secondary endosymbiont of Ctenarytaina eucalypti]
182	ref|AFP85538.1|ref|AFP85538.1|	tRNA isopentenyltransferase MiaA [secondary endosymbiont of Heteropsylla cubana]
183	fig|634115.3.peg.807|fig|634115.3.peg.807|	unlabeled protein [Arsenophenous melophagi]
183	fig|634115.4.peg.807|fig|634115.4.peg.807|	unlabeled protein [Arsenophenous melophagi]
183	ref|BAB13129.1|ref|BAB13129.1|	DNA polymerase I [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
183	ref|AAO27094.1|ref|AAO27094.1|	putative 5'-3' exonuclease [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
183	ref|CUX96833.1|ref|CUX96833.1|	DNA polymerase I [Candidatus Doolittlea endobia]
183	ref|CUX95866.1|ref|CUX95866.1|	DNA polymerase I [Candidatus Gullanella endobia]
183	ref|ATW22288.1|ref|ATW22288.1|	DNA polymerase I [Candidatus Hamiltonella defensa]
183	ref|CUX97426.1|ref|CUX97426.1|	DNA polymerase I [Candidatus Hoaglandella endobia]
183	ref|WP_067569054.1|ref|WP_067569054.1|	flap endonuclease [Candidatus Mikella endobia]
183	ref|AEI74853.1|ref|AEI74853.1|	putative DNA polymerase I [Candidatus Moranella endobia PCIT]
183	ref|AGJ61099.1|ref|AGJ61099.1|	DNA polymerase I [Candidatus Moranella endobia PCVAL]
183	ref|AHF74696.1|ref|AHF74696.1|	DNA polymerase I [Candidatus Sodalis pierantonius str. SOPE]
183	ref|BBI91231.1|ref|BBI91231.1|	DNA polymerase I [Serratia symbiotica]
183	ref|KYP97346.1|ref|KYP97346.1|	DNA polymerase I [Sodalis-like endosymbiont of Proechinophthirus fluctus]
183	ref|SNC58406.1|ref|SNC58406.1|	DNA polymerase I [Sodalis endosymbiont of Henestaris halophilus]
183	ref|BAE75510.1|ref|BAE75510.1|	DNA polymerase I [Sodalis glossinidius str. morsitans]
183	fig|1173031.7.peg.3741|fig|1173031.7.peg.3741|	unlabeled protein [Sodalis melophagi]
183	ref|WP_025424160.1|ref|WP_025424160.1|	DNA polymerase I [Sodalis praecaptivus]
183	ref|AFP85276.1|ref|AFP85276.1|	DNA polymerase I [secondary endosymbiont of Ctenarytaina eucalypti]
183	ref|AFP85473.1|ref|AFP85473.1|	DNA polymerase I [secondary endosymbiont of Heteropsylla cubana]
184	fig|634115.3.peg.688|fig|634115.3.peg.688|	unlabeled protein [Arsenophenous melophagi]
184	fig|634115.4.peg.688|fig|634115.4.peg.688|	unlabeled protein [Arsenophenous melophagi]
184	ref|BAB13156.1|ref|BAB13156.1|	6,7-dimethyl-8-ribityllumazine synthase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
184	ref|AAO27118.1|ref|AAO27118.1|	6,7-dimethyl-8-ribityllumazine synthase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
184	ref|CUX96477.1|ref|CUX96477.1|	6,7-dimethyl-8-ribityllumazine synthase [Candidatus Doolittlea endobia]
184	ref|CUX95832.1|ref|CUX95832.1|	6,7-dimethyl-8-ribityllumazine synthase [Candidatus Gullanella endobia]
184	ref|ATW23061.1|ref|ATW23061.1|	6,7-dimethyl-8-ribityllumazine synthase [Candidatus Hamiltonella defensa]
184	ref|CUX97073.1|ref|CUX97073.1|	6,7-dimethyl-8-ribityllumazine synthase [Candidatus Hoaglandella endobia]
184	ref|WP_067569397.1|ref|WP_067569397.1|	6,7-dimethyl-8-ribityllumazine synthase [Candidatus Mikella endobia]
184	ref|AEI74800.1|ref|AEI74800.1|	riboflavin synthase subunit beta [Candidatus Moranella endobia PCIT]
184	ref|AGJ61457.1|ref|AGJ61457.1|	6,7-dimethyl-8-ribityllumazine synthase [Candidatus Moranella endobia PCVAL]
184	ref|AHF75067.1|ref|AHF75067.1|	6,7-dimethyl-8-ribityllumazine synthase [Candidatus Sodalis pierantonius str. SOPE]
184	ref|BBI92733.1|ref|BBI92733.1|	6,7-dimethyl-8-ribityllumazine synthase [Serratia symbiotica]
184	ref|KYP95590.1|ref|KYP95590.1|	6,7-dimethyl-8-ribityllumazine synthase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
184	ref|SNC58513.1|ref|SNC58513.1|	6,7-dimethyl-8-ribityllumazine synthase [Sodalis endosymbiont of Henestaris halophilus]
184	ref|BAE73927.1|ref|BAE73927.1|	riboflavin synthase [Sodalis glossinidius str. morsitans]
184	fig|1173031.7.peg.4182|fig|1173031.7.peg.4182|	unlabeled protein [Sodalis melophagi]
184	ref|WP_025423165.1|ref|WP_025423165.1|	6,7-dimethyl-8-ribityllumazine synthase [Sodalis praecaptivus]
184	ref|AFP84434.1|ref|AFP84434.1|	6,7-dimethyl-8-ribityllumazine synthase [secondary endosymbiont of Ctenarytaina eucalypti]
184	ref|AFP85677.1|ref|AFP85677.1|	6,7-dimethyl-8-ribityllumazine synthase [secondary endosymbiont of Heteropsylla cubana]
185	fig|634115.4.peg.875|fig|634115.4.peg.875|	unlabeled protein [Arsenophenous melophagi]
185	fig|634115.3.peg.875|fig|634115.3.peg.875|	unlabeled protein [Arsenophenous melophagi]
185	ref|BAB13059.1|ref|BAB13059.1|	hypothetical protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
185	ref|AAO27047.1|ref|AAO27047.1|	putative deoxyribonuclease [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
185	ref|CUX96721.1|ref|CUX96721.1|	putative deoxyribonuclease YcfH [Candidatus Doolittlea endobia]
185	ref|CUX96309.1|ref|CUX96309.1|	putative deoxyribonuclease YcfH [Candidatus Gullanella endobia]
185	ref|ATW21965.1|ref|ATW21965.1|	metal-dependent hydrolase [Candidatus Hamiltonella defensa]
185	ref|CUX97210.1|ref|CUX97210.1|	putative deoxyribonuclease YcfH [Candidatus Hoaglandella endobia]
185	ref|WP_067569044.1|ref|WP_067569044.1|	YchF/TatD family DNA exonuclease [Candidatus Mikella endobia]
185	ref|AEI74803.1|ref|AEI74803.1|	putative hydrolase, TatD family [Candidatus Moranella endobia PCIT]
185	ref|AGJ61460.1|ref|AGJ61460.1|	putative deoxyribonuclease ycfH [Candidatus Moranella endobia PCVAL]
185	ref|AHF74037.1|ref|AHF74037.1|	Putative deoxyribonuclease YcfH [Candidatus Sodalis pierantonius str. SOPE]
185	ref|BBI92168.1|ref|BBI92168.1|	metallodependent hydrolase [Serratia symbiotica]
185	ref|KYP97423.1|ref|KYP97423.1|	DNAse [Sodalis-like endosymbiont of Proechinophthirus fluctus]
185	ref|SNC58666.1|ref|SNC58666.1|	putative deoxyribonuclease YcfH [Sodalis endosymbiont of Henestaris halophilus]
185	ref|BAE74342.1|ref|BAE74342.1|	putative deoxyribonuclease [Sodalis glossinidius str. morsitans]
185	fig|1173031.7.peg.282|fig|1173031.7.peg.282|	unlabeled protein [Sodalis melophagi]
185	ref|WP_025422662.1|ref|WP_025422662.1|	metal-dependent hydrolase [Sodalis praecaptivus]
185	ref|AFP85189.1|ref|AFP85189.1|	hydrolase, TatD family [secondary endosymbiont of Ctenarytaina eucalypti]
185	ref|AFP85884.1|ref|AFP85884.1|	hydrolase, TatD family [secondary endosymbiont of Heteropsylla cubana]
187	fig|634115.3.peg.532|fig|634115.3.peg.532|	unlabeled protein [Arsenophenous melophagi]
187	fig|634115.4.peg.532|fig|634115.4.peg.532|	unlabeled protein [Arsenophenous melophagi]
187	ref|BAB13190.1|ref|BAB13190.1|	methionyl-tRNA formyltransferase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
187	ref|AAO27146.1|ref|AAO27146.1|	methionyl-tRNA formyltransferase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
187	ref|CUX96508.1|ref|CUX96508.1|	Methionyl-tRNA formyltransferase [Candidatus Doolittlea endobia]
187	ref|CUX96222.1|ref|CUX96222.1|	Methionyl-tRNA formyltransferase [Candidatus Gullanella endobia]
187	ref|ATW22888.1|ref|ATW22888.1|	methionyl-tRNA formyltransferase [Candidatus Hamiltonella defensa]
187	ref|CUX97304.1|ref|CUX97304.1|	Methionyl-tRNA formyltransferase [Candidatus Hoaglandella endobia]
187	ref|WP_067569026.1|ref|WP_067569026.1|	methionyl-tRNA formyltransferase [Candidatus Mikella endobia]
187	ref|AEI74978.1|ref|AEI74978.1|	methionyl-tRNA formyltransferase [Candidatus Moranella endobia PCIT]
187	ref|AGJ61226.1|ref|AGJ61226.1|	Methionyl-tRNA formyltransferase [Candidatus Moranella endobia PCVAL]
187	ref|AHF73027.1|ref|AHF73027.1|	methionyl-tRNA formyltransferase [Candidatus Sodalis pierantonius str. SOPE]
187	ref|BBI91492.1|ref|BBI91492.1|	methionyl-tRNA formyltransferase [Serratia symbiotica]
187	ref|KYP96845.1|ref|KYP96845.1|	methionyl-tRNA formyltransferase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
187	ref|SNC58460.1|ref|SNC58460.1|	Methionyl-tRNA formyltransferase [Sodalis endosymbiont of Henestaris halophilus]
187	ref|BAE75522.1|ref|BAE75522.1|	methionyl-tRNA formyltransferase [Sodalis glossinidius str. morsitans]
187	fig|1173031.7.peg.489|fig|1173031.7.peg.489|	unlabeled protein [Sodalis melophagi]
187	ref|WP_025420701.1|ref|WP_025420701.1|	methionyl-tRNA formyltransferase [Sodalis praecaptivus]
187	ref|AFP85289.1|ref|AFP85289.1|	methionyl-tRNA formyltransferase [secondary endosymbiont of Ctenarytaina eucalypti]
187	ref|AFP85750.1|ref|AFP85750.1|	methionyl-tRNA formyltransferase [secondary endosymbiont of Heteropsylla cubana]
191	fig|634115.4.peg.295|fig|634115.4.peg.295|	unlabeled protein [Arsenophenous melophagi]
191	fig|634115.3.peg.295|fig|634115.3.peg.295|	unlabeled protein [Arsenophenous melophagi]
191	ref|BAB13236.1|ref|BAB13236.1|	hypothetical protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
191	ref|AAO27191.1|ref|AAO27191.1|	YhgI [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
191	ref|CUX96419.1|ref|CUX96419.1|	Fe/S biogenesis protein NfuA [Candidatus Doolittlea endobia]
191	ref|CUX95731.1|ref|CUX95731.1|	Fe/S biogenesis protein NfuA [Candidatus Gullanella endobia]
191	ref|ATW22043.1|ref|ATW22043.1|	Fe-S biogenesis protein NfuA [Candidatus Hamiltonella defensa]
191	ref|CUX97318.1|ref|CUX97318.1|	Fe/S biogenesis protein NfuA [Candidatus Hoaglandella endobia]
191	ref|WP_067569631.1|ref|WP_067569631.1|	Fe-S biogenesis protein NfuA [Candidatus Mikella endobia]
191	ref|AEI74891.1|ref|AEI74891.1|	putative IscR-regulated protein YhgI [Candidatus Moranella endobia PCIT]
191	ref|AGJ61137.1|ref|AGJ61137.1|	Fe/S biogenesis protein nfuA [Candidatus Moranella endobia PCVAL]
191	ref|AHF72990.1|ref|AHF72990.1|	Fe/S biogenesis protein NfuA [Candidatus Sodalis pierantonius str. SOPE]
191	ref|BBI91589.1|ref|BBI91589.1|	Fe/S biogenesis protein NfuA [Serratia symbiotica]
191	ref|KYP97053.1|ref|KYP97053.1|	Fe/S biogenesis protein NfuA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
191	ref|SNC58397.1|ref|SNC58397.1|	Fe/S biogenesis protein NfuA [Sodalis endosymbiont of Henestaris halophilus]
191	ref|BAE75600.1|ref|BAE75600.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
191	fig|1173031.7.peg.4015|fig|1173031.7.peg.4015|	unlabeled protein [Sodalis melophagi]
191	ref|WP_025420617.1|ref|WP_025420617.1|	Fe-S biogenesis protein NfuA [Sodalis praecaptivus]
191	ref|AFP84601.1|ref|AFP84601.1|	IscR-regulated protein YhgI [secondary endosymbiont of Ctenarytaina eucalypti]
191	ref|AFP85903.1|ref|AFP85903.1|	hypothetical protein A35E_00626 [secondary endosymbiont of Heteropsylla cubana]
192	fig|634115.4.peg.689|fig|634115.4.peg.689|	unlabeled protein [Arsenophenous melophagi]
192	fig|634115.3.peg.689|fig|634115.3.peg.689|	unlabeled protein [Arsenophenous melophagi]
192	ref|BAB13160.1|ref|BAB13160.1|	N utilization substance protein B [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
192	ref|AAO27120.1|ref|AAO27120.1|	N utilization substance protein B [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
192	ref|CUX96478.1|ref|CUX96478.1|	N utilization substance protein B [Candidatus Doolittlea endobia]
192	ref|CUX95835.1|ref|CUX95835.1|	N utilization substance protein B [Candidatus Gullanella endobia]
192	ref|ATW23060.1|ref|ATW23060.1|	N utilization substance protein B [Candidatus Hamiltonella defensa]
192	ref|CUX97074.1|ref|CUX97074.1|	N utilization substance protein B [Candidatus Hoaglandella endobia]
192	ref|WP_067569399.1|ref|WP_067569399.1|	transcription antitermination factor NusB [Candidatus Mikella endobia]
192	ref|AEI74799.1|ref|AEI74799.1|	transcription antitermination protein NusB [Candidatus Moranella endobia PCIT]
192	ref|AGJ61456.1|ref|AGJ61456.1|	N utilization substance protein B -like protein [Candidatus Moranella endobia PCVAL]
192	ref|AHF75066.1|ref|AHF75066.1|	transcription antitermination protein NusB [Candidatus Sodalis pierantonius str. SOPE]
192	ref|BBI92732.1|ref|BBI92732.1|	transcription antitermination protein NusB [Serratia symbiotica]
192	ref|KYP95591.1|ref|KYP95591.1|	transcription antiterminator NusB [Sodalis-like endosymbiont of Proechinophthirus fluctus]
192	ref|SNC58512.1|ref|SNC58512.1|	N utilization substance protein B [Sodalis endosymbiont of Henestaris halophilus]
192	ref|BAE73928.1|ref|BAE73928.1|	N utilization substance protein B [Sodalis glossinidius str. morsitans]
192	fig|1173031.7.peg.4181|fig|1173031.7.peg.4181|	unlabeled protein [Sodalis melophagi]
192	ref|WP_025423164.1|ref|WP_025423164.1|	transcription antitermination factor NusB [Sodalis praecaptivus]
192	ref|AFP84433.1|ref|AFP84433.1|	NusB antitermination factor [secondary endosymbiont of Ctenarytaina eucalypti]
192	ref|AFP85678.1|ref|AFP85678.1|	NusB antitermination factor [secondary endosymbiont of Heteropsylla cubana]
194	fig|634115.3.peg.986|fig|634115.3.peg.986|	unlabeled protein [Arsenophenous melophagi]
194	fig|634115.4.peg.986|fig|634115.4.peg.986|	unlabeled protein [Arsenophenous melophagi]
194	ref|BAB13082.1|ref|BAB13082.1|	N utilization substance protein A [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
194	ref|AAO27062.1|ref|AAO27062.1|	N utilization substance protein A [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
194	ref|CUX96903.1|ref|CUX96903.1|	Transcription termination/antitermination protein NusA [Candidatus Doolittlea endobia]
194	ref|CUX96115.1|ref|CUX96115.1|	Transcription termination/antitermination protein NusA [Candidatus Gullanella endobia]
194	ref|ATW21875.1|ref|ATW21875.1|	transcription termination/antitermination protein NusA [Candidatus Hamiltonella defensa]
194	ref|CUX97041.1|ref|CUX97041.1|	hypothetical protein TPER_HE00091 [Candidatus Hoaglandella endobia]
194	ref|WP_067568993.1|ref|WP_067568993.1|	transcription termination/antitermination protein NusA [Candidatus Mikella endobia]
194	ref|AEI74939.1|ref|AEI74939.1|	putative transcription elongation factor NusA [Candidatus Moranella endobia PCIT]
194	ref|AGJ61187.1|ref|AGJ61187.1|	Transcription elongation protein nusA [Candidatus Moranella endobia PCVAL]
194	ref|AHF73552.1|ref|AHF73552.1|	transcription termination/antitermination L factor [Candidatus Sodalis pierantonius str. SOPE]
194	ref|BBI92875.1|ref|BBI92875.1|	transcription termination/antitermination protein NusA [Serratia symbiotica]
194	ref|KYP97658.1|ref|KYP97658.1|	transcription elongation factor NusA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
194	ref|SNC58710.1|ref|SNC58710.1|	transcription termination/antitermination protein NusA [Sodalis endosymbiont of Henestaris halophilus]
194	ref|BAE73651.1|ref|BAE73651.1|	transcription pausing L factor [Sodalis glossinidius str. morsitans]
194	fig|1173031.7.peg.3524|fig|1173031.7.peg.3524|	unlabeled protein [Sodalis melophagi]
194	ref|WP_025423576.1|ref|WP_025423576.1|	transcription termination/antitermination protein NusA [Sodalis praecaptivus]
194	ref|AFP84887.1|ref|AFP84887.1|	transcription termination factor NusA [secondary endosymbiont of Ctenarytaina eucalypti]
194	ref|AFP85878.1|ref|AFP85878.1|	transcription termination factor NusA [secondary endosymbiont of Heteropsylla cubana]
197	fig|634115.3.peg.1131|fig|634115.3.peg.1131|	unlabeled protein [Arsenophenous melophagi]
197	fig|634115.4.peg.1131|fig|634115.4.peg.1131|	unlabeled protein [Arsenophenous melophagi]
197	ref|BAB12869.1|ref|BAB12869.1|	30S ribosomal protein S20 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
197	ref|AAO26874.1|ref|AAO26874.1|	30S ribosomal protein S20 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
197	ref|CUX96476.1|ref|CUX96476.1|	30S ribosomal protein S20 [Candidatus Doolittlea endobia]
197	ref|CUX96105.1|ref|CUX96105.1|	30S ribosomal protein S20 [Candidatus Gullanella endobia]
197	ref|ATW21903.1|ref|ATW21903.1|	30S ribosomal protein S20 [Candidatus Hamiltonella defensa]
197	ref|CUX97329.1|ref|CUX97329.1|	30S ribosomal protein S20 [Candidatus Hoaglandella endobia]
197	ref|WP_102134969.1|ref|WP_102134969.1|	30S ribosomal protein S20 [Candidatus Mikella endobia]
197	ref|AEI74744.1|ref|AEI74744.1|	30S ribosomal protein S20 [Candidatus Moranella endobia PCIT]
197	ref|AGJ61400.1|ref|AGJ61400.1|	30S ribosomal protein S20 [Candidatus Moranella endobia PCVAL]
197	ref|AHF73616.1|ref|AHF73616.1|	30S ribosomal protein S20 [Candidatus Sodalis pierantonius str. SOPE]
197	ref|BBI92004.1|ref|BBI92004.1|	30S ribosomal protein S20 [Serratia symbiotica]
197	ref|KYP97675.1|ref|KYP97675.1|	30S ribosomal protein S20 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
197	ref|SNC58570.1|ref|SNC58570.1|	30S ribosomal protein S20 [Sodalis endosymbiont of Henestaris halophilus]
197	ref|BAE73687.1|ref|BAE73687.1|	30S ribosomal protein S20 [Sodalis glossinidius str. morsitans]
197	fig|1173031.7.peg.3592|fig|1173031.7.peg.3592|	unlabeled protein [Sodalis melophagi]
197	ref|WP_011410275.1|ref|WP_011410275.1|	MULTISPECIES: 30S ribosomal protein S20 [Sodalis praecaptivus]
197	ref|AFP84928.1|ref|AFP84928.1|	ribosomal protein S20 [secondary endosymbiont of Ctenarytaina eucalypti]
197	ref|AFP85835.1|ref|AFP85835.1|	ribosomal protein S20 [secondary endosymbiont of Heteropsylla cubana]
198	fig|634115.4.peg.102|fig|634115.4.peg.102|	unlabeled protein [Arsenophenous melophagi]
198	fig|634115.3.peg.102|fig|634115.3.peg.102|	unlabeled protein [Arsenophenous melophagi]
198	ref|BAB13282.1|ref|BAB13282.1|	thioredoxin [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
198	ref|AAO27238.1|ref|AAO27238.1|	thioredoxin [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
198	ref|CUX96589.1|ref|CUX96589.1|	Thioredoxin-1 [Candidatus Doolittlea endobia]
198	ref|CUX96296.1|ref|CUX96296.1|	Thioredoxin-1 [Candidatus Gullanella endobia]
198	ref|ATW21675.1|ref|ATW21675.1|	thioredoxin [Candidatus Hamiltonella defensa]
198	ref|CUX97136.1|ref|CUX97136.1|	Thioredoxin-1 [Candidatus Hoaglandella endobia]
198	ref|WP_067569659.1|ref|WP_067569659.1|	thioredoxin TrxA [Candidatus Mikella endobia]
198	ref|AEI74706.1|ref|AEI74706.1|	thioredoxin [Candidatus Moranella endobia PCIT]
198	ref|AGJ61362.1|ref|AGJ61362.1|	Thioredoxin-1 [Candidatus Moranella endobia PCVAL]
198	ref|AHF73041.1|ref|AHF73041.1|	thioredoxin 1 [Candidatus Sodalis pierantonius str. SOPE]
198	ref|BBI92848.1|ref|BBI92848.1|	thioredoxin [Serratia symbiotica]
198	ref|KYP96706.1|ref|KYP96706.1|	thioredoxin [Sodalis-like endosymbiont of Proechinophthirus fluctus]
198	ref|SNC58826.1|ref|SNC58826.1|	Thioredoxin-1 [Sodalis endosymbiont of Henestaris halophilus]
198	ref|BAE75662.1|ref|BAE75662.1|	thioredoxin 1 [Sodalis glossinidius str. morsitans]
198	fig|1173031.7.peg.2397|fig|1173031.7.peg.2397|	unlabeled protein [Sodalis melophagi]
198	ref|WP_025420550.1|ref|WP_025420550.1|	MULTISPECIES: thioredoxin TrxA [Sodalis praecaptivus]
198	ref|AFP84470.1|ref|AFP84470.1|	thioredoxin [secondary endosymbiont of Ctenarytaina eucalypti]
198	ref|AFP85386.1|ref|AFP85386.1|	thioredoxin [secondary endosymbiont of Heteropsylla cubana]
